city_id,city_name,country,latitude,longitude,weather_date,temp,humidity,cloudiness,wind_speed
5563839.0,Fortuna,US,40.6,-124.16,11/09/20,50.02,43.0,1.0,9.17
6170031.0,Tuktoyaktuk,CA,69.45,-133.04,11/09/20,-2.2,84.0,90.0,13.87
2163355.0,Hobart,AU,-42.88,147.33,11/09/20,52.72,76.0,0.0,6.93
3430863.0,Mar del Plata,AR,-38.0,-57.56,11/09/20,73.4,53.0,75.0,10.29
1489853.0,Tazovsky,RU,67.47,78.7,11/09/20,3.81,94.0,100.0,6.87
,,,,,,,,,
2022572.0,Khatanga,RU,71.97,102.5,11/09/20,21.76,98.0,95.0,12.12
,,,,,,,,,
1637001.0,Biak,ID,-0.91,122.88,11/09/20,76.68,72.0,100.0,2.08
3896218.0,Castro,CL,-42.47,-73.77,11/09/20,64.63,52.0,0.0,10.29
2126199.0,Cherskiy,RU,68.75,161.3,11/09/20,1.72,93.0,97.0,5.59
,,,,,,,,,
4032243.0,Vaini,TO,-21.2,-175.2,11/09/20,77.0,78.0,20.0,6.93
2963295.0,Killybegs,IE,54.63,-8.45,11/09/20,54.86,87.0,0.0,12.75
1494091.0,Promyshlennaya,RU,54.92,85.64,11/09/20,38.17,69.0,40.0,17.9
3445026.0,Vila Velha,BR,-20.33,-40.29,11/09/20,80.29,74.0,20.0,17.22
978895.0,Margate,ZA,-30.86,30.37,11/09/20,66.02,84.0,100.0,14.94
5742974.0,North Bend,US,43.41,-124.22,11/09/20,46.26,70.0,75.0,10.29
2964782.0,Dingle,IE,52.14,-10.27,11/09/20,51.8,100.0,90.0,3.36
4036284.0,Alofi,NU,-19.06,-169.92,11/09/20,77.0,78.0,40.0,10.29
3355672.0,Lüderitz,NA,-26.65,15.16,11/09/20,60.44,55.0,0.0,30.04
3874787.0,Punta Arenas,CL,-53.15,-70.92,11/09/20,51.8,71.0,75.0,12.75
4132093.0,Springdale,US,36.19,-94.13,11/09/20,74.71,60.0,75.0,14.99
2136825.0,Isangel,VU,-19.55,169.27,11/09/20,75.67,79.0,100.0,15.61
2346995.0,Biu,NG,10.61,12.19,11/09/20,74.71,34.0,27.0,7.09
2063036.0,Port Lincoln,AU,-34.73,135.87,11/09/20,73.22,39.0,54.0,18.14
1082243.0,Ambilobe,MG,-13.2,49.05,11/09/20,74.59,72.0,84.0,6.33
4034551.0,Faanui,PF,-16.48,-151.75,11/09/20,78.33,81.0,100.0,15.14
5367788.0,Lompoc,US,34.64,-120.46,11/09/20,57.47,33.0,1.0,13.87
1510689.0,Baykit,RU,61.67,96.37,11/09/20,30.13,95.0,100.0,8.77
2025256.0,Chumikan,RU,54.72,135.31,11/09/20,2.16,91.0,0.0,19.71
6089245.0,Norman Wells,CA,65.28,-126.83,11/09/20,23.0,85.0,90.0,16.11
2074865.0,Carnarvon,AU,-24.87,113.63,11/09/20,66.2,55.0,10.0,14.99
1152432.0,Lang Suan,TH,9.95,99.08,11/09/20,75.87,87.0,100.0,7.4
,,,,,,,,,
3421765.0,Nanortalik,GL,60.14,-45.24,11/09/20,27.52,95.0,100.0,12.68
1180454.0,Darya Khan,PK,31.79,71.1,11/09/20,66.72,25.0,41.0,7.07
470905.0,Vuktyl,RU,63.86,57.31,11/09/20,24.46,98.0,97.0,5.39
2128975.0,Nemuro,JP,43.32,145.57,11/09/20,37.08,79.0,95.0,8.77
2026861.0,Berdigestyakh,RU,62.1,126.7,11/09/20,-10.07,89.0,16.0,7.05
3471451.0,Arraial do Cabo,BR,-22.97,-42.03,11/09/20,79.57,83.0,75.0,11.41
1106643.0,Quatre Cocos,MU,-20.21,57.76,11/09/20,73.18,73.0,40.0,10.29
2016733.0,Shestakovo,RU,56.49,103.96,11/09/20,33.84,91.0,100.0,3.69
964090.0,Prieska,ZA,-29.66,22.75,11/09/20,70.2,32.0,76.0,17.22
2075720.0,Broome,AU,-17.97,122.23,11/09/20,82.4,65.0,0.0,9.17
3521972.0,Panabá,MX,21.28,-88.27,11/09/20,81.39,78.0,16.0,15.39
335035.0,Harar,ET,9.31,42.13,11/09/20,58.73,65.0,0.0,3.0
2232239.0,Edéa,CM,3.8,10.13,11/09/20,74.66,95.0,55.0,2.86
5866063.0,Kenai,US,60.55,-151.26,11/09/20,26.33,85.0,1.0,3.51
64814.0,Bandarbeyla,SO,9.49,50.81,11/09/20,77.07,84.0,34.0,16.75
,,,,,,,,,
2092164.0,Lorengau,PG,-2.02,147.27,11/09/20,80.73,77.0,67.0,1.21
525426.0,Sobolevo,RU,54.43,31.9,11/09/20,33.24,92.0,0.0,8.55
100926.0,Umluj,SA,25.02,37.27,11/09/20,77.4,59.0,0.0,9.4
3670719.0,Riosucio,CO,5.42,-75.7,11/09/20,73.4,78.0,75.0,2.24
2454955.0,Kolokani,ML,13.57,-8.03,11/09/20,79.47,17.0,0.0,6.96
1259608.0,Pīpār,IN,26.39,73.54,11/09/20,69.37,23.0,0.0,5.84
,,,,,,,,,
2219235.0,Ubari,LY,26.59,12.78,11/09/20,57.83,56.0,43.0,0.63
3887127.0,Iquique,CL,-20.22,-70.14,11/09/20,69.8,56.0,20.0,12.75
1253578.0,Vadlapūdi,IN,14.32,79.8,11/09/20,70.02,65.0,0.0,6.82
,,,,,,,,,
3353540.0,Rehoboth,NA,-23.32,17.08,11/09/20,70.07,24.0,4.0,12.08
3182634.0,Avigliana,IT,45.08,7.4,11/09/20,51.26,73.0,43.0,1.01
1806408.0,Yangjiang,CN,21.85,111.97,11/09/20,67.42,44.0,100.0,9.98
6165406.0,Thompson,CA,55.74,-97.86,11/09/20,17.6,85.0,75.0,12.75
2101169.0,Aitape,PG,-3.14,142.35,11/09/20,78.15,82.0,92.0,3.89
3395458.0,Maragogi,BR,-9.01,-35.22,11/09/20,77.74,83.0,12.0,11.18
5880054.0,Barrow,US,71.29,-156.79,11/09/20,8.6,78.0,75.0,10.29
934322.0,Mahébourg,MU,-20.41,57.7,11/09/20,73.4,73.0,40.0,10.29
3466165.0,Cidreira,BR,-30.18,-50.21,11/09/20,66.83,91.0,100.0,17.52
3470324.0,Batatais,BR,-20.89,-47.59,11/09/20,93.2,28.0,40.0,9.17
3374336.0,Porto Novo,CV,17.02,-25.06,11/09/20,78.8,74.0,75.0,23.04
1506938.0,Erzin,RU,50.26,95.16,11/09/20,25.29,89.0,55.0,0.6
3141667.0,Roald,NO,62.58,6.13,11/09/20,45.37,87.0,0.0,4.7
964432.0,Port Alfred,ZA,-33.59,26.89,11/09/20,61.54,60.0,100.0,7.02
3533462.0,Acapulco de Juárez,MX,16.86,-99.89,11/09/20,86.0,66.0,20.0,10.29
4686163.0,Dickinson,US,29.46,-95.05,11/09/20,79.32,69.0,75.0,12.75
2111884.0,Miyako,JP,39.64,141.95,11/09/20,36.19,79.0,1.0,6.82
6355222.0,Yulara,AU,-25.24,130.99,11/09/20,77.0,33.0,88.0,8.81
3573061.0,Saint George,BM,32.38,-64.68,11/09/20,75.13,69.0,75.0,9.17
577206.0,Berezniki,RU,59.42,56.81,11/09/20,30.99,100.0,100.0,4.88
,,,,,,,,,
3386213.0,Touros,BR,-5.2,-35.46,11/09/20,75.2,94.0,75.0,6.93
,,,,,,,,,
3924679.0,Vilhena,BR,-12.74,-60.15,11/09/20,82.4,61.0,0.0,8.05
5924351.0,Clyde River,CA,70.47,-68.59,11/09/20,-2.2,70.0,1.0,13.87
1529484.0,Kumul,CN,42.8,93.45,11/09/20,40.75,56.0,79.0,10.63
2017377.0,Rudnyy,RU,44.28,134.96,11/09/20,15.64,83.0,7.0,12.62
1494482.0,Polunochnoye,RU,60.87,60.42,11/09/20,26.55,93.0,100.0,5.82
3351024.0,Caluquembe,AO,-13.78,14.68,11/09/20,67.28,75.0,0.0,7.2
,,,,,,,,,
3522880.0,Mundo Nuevo (Ojo de Agua),MX,18.7,-95.5,11/09/20,78.15,74.0,53.0,6.13
2127910.0,Takanosu,JP,40.22,140.37,11/09/20,34.61,88.0,85.0,6.13
2090021.0,Namatanai,PG,-3.67,152.43,11/09/20,80.69,77.0,100.0,2.84
306112.0,Kozan,TR,37.46,35.82,11/09/20,61.92,67.0,0.0,5.82
2167426.0,Emerald,AU,-23.53,148.17,11/09/20,60.46,93.0,48.0,6.93
5017822.0,Bemidji,US,47.47,-94.88,11/09/20,27.21,92.0,90.0,11.41
64435.0,Berbera,SO,10.44,45.01,11/09/20,80.49,76.0,0.0,5.79
1529102.0,Ürümqi,CN,43.8,87.6,11/09/20,41.0,48.0,0.0,2.64
2269142.0,Colares,PT,38.8,-9.45,11/09/20,60.51,87.0,20.0,2.24
2161515.0,Kiama,AU,-34.68,150.87,11/09/20,53.4,89.0,1.0,5.73
3385077.0,Conde,BR,-7.26,-34.91,11/09/20,82.4,74.0,75.0,13.87
2055868.0,Yantal',RU,56.85,105.25,11/09/20,33.78,91.0,100.0,4.45
,,,,,,,,,
1520253.0,Zharkent,KZ,44.16,80.0,11/09/20,37.44,77.0,0.0,6.38
3374333.0,Praia,CV,14.92,-23.51,11/09/20,80.6,65.0,0.0,18.34
2016942.0,Seryshevo,RU,51.09,128.38,11/09/20,5.97,91.0,0.0,0.69
3870243.0,Taltal,CL,-25.4,-70.48,11/09/20,64.96,57.0,27.0,6.46
2134814.0,Sola,VU,-13.88,167.55,11/09/20,81.81,78.0,99.0,9.8
,,,,,,,,,
2112802.0,Hasaki,JP,35.73,140.83,11/09/20,43.29,81.0,75.0,4.7
,,,,,,,,,
3423146.0,Ilulissat,GL,69.22,-51.1,11/09/20,15.8,72.0,75.0,5.82
3146487.0,Raudeberg,NO,61.99,5.14,11/09/20,48.99,82.0,100.0,7.38
