city_id,city_name,country,latitude,longitude,weather_date,temp,humidity,cloudiness,wind_speed
933995,Souillac,MU,-20.52,57.52,11/05/20,            73.4,73,40,6.93
2015306,Tiksi,RU,71.69,128.87,11/05/20,            8.56,95,99,6.46
3896218,Castro,CL,-42.47,-73.77,11/05/20,            50.81,62,75,11.41
4011743,Constitucion,MX,23.99,-104.67,11/05/20,            68.61,18,40,6.93
2112802,Hasaki,JP,35.73,140.83,11/05/20,            45.59,100,75,2.24
2126123,Chokurdakh,RU,70.63,147.92,11/05/20,            4.1,95,100,10.51
3448903,São João da Barra,BR,-21.64,-41.05,11/05/20,            77,69,40,11.41
5557293,Sitka,US,57.05,-135.33,11/05/20,            35.6,59,20,19.46
2036653,Hunchun,CN,42.87,130.36,11/05/20,            41.13,73,100,2.24
5848280,Kapaa,US,22.08,-159.32,11/05/20,            76.23,94,20,6.93
53654,Mogadishu,SO,2.04,45.34,11/05/20,            79.77,83,13,9.98
3471451,Arraial do Cabo,BR,-22.97,-42.03,11/05/20,            72.63,78,75,8.05
6050066,La Ronge,CA,55.1,-105.28,11/05/20,            18.5,92,100,12.75
3651949,San Cristobal,EC,-0.9,-89.62,11/05/20,            73.4,73,75,9.17
3374346,Ponta do Sol,CV,17.2,-25.09,11/05/20,            80.6,65,40,8.05
1493423,Russkaya Polyana,RU,53.78,73.88,11/05/20,            35.73,86,95,6.15
467527,Savinskiy,RU,62.93,40.14,11/05/20,            39.65,94,100,11.74
6355222,Yulara,AU,-25.24,130.99,11/05/20,            71.6,21,40,17.22
4020109,Atuona,PF,-9.8,-139.03,11/05/20,            78.87,75,1,23.11
2270385,Camacha,PT,33.08,-16.33,11/05/20,            59,72,75,3.36
1528998,Yumen,CN,40.28,97.2,11/05/20,            35.24,70,0,19.71
3652764,Puerto Ayora,EC,-0.74,-90.35,11/05/20,            75.15,69,40,21.92
615460,Pitsunda,GE,43.16,40.34,11/05/20,            59.72,87,90,6.71
3985710,Cabo San Lucas,MX,22.89,-109.91,11/05/20,            85.6,51,5,3.36
1806466,Guangyuan,CN,32.44,105.82,11/05/20,            50.88,79,100,8.01
3443061,Chui,UY,-33.7,-53.46,11/05/20,            66.2,62,0,13.35
6071421,Meadow Lake,CA,54.13,-108.43,11/05/20,            30.2,86,90,8.05
1266649,Khowai,IN,24.1,91.63,11/05/20,            62.15,70,0,2.26
3512067,Baní,DO,18.28,-70.33,11/05/20,            85.96,70,40,6.93
5855927,Hilo,US,19.73,-155.09,11/05/20,            77.04,61,1,6.93
2039557,Khasan,RU,42.43,130.64,11/05/20,            49.26,61,100,3.62
2022572,Khatanga,RU,71.97,102.5,11/05/20,            -4.72,90,100,2.19
3418910,Upernavik,GL,72.79,-56.15,11/05/20,            7.5,91,40,6.55
1715015,Dicabisagan,PH,17.08,122.42,11/05/20,            74.66,82,100,3.98
3372707,Ribeira Grande,PT,38.52,-28.7,11/05/20,            60.8,72,40,8.05
2109528,Buala,SB,-8.14,159.59,11/05/20,            78.21,84,100,4.54
1505965,Igrim,RU,63.19,64.42,11/05/20,            34,97,100,11.3
2074865,Carnarvon,AU,-24.87,113.63,11/05/20,            69.8,94,40,16.11
1634614,Nabire,ID,-3.37,135.48,11/05/20,            75.45,87,100,4.27
5655240,Great Falls,US,47.5,-111.3,11/05/20,            69.22,28,1,36.91
1487332,Verkhnyaya Inta,RU,65.98,60.31,11/05/20,            32.88,94,99,6.85
3870282,Talcahuano,CL,-36.72,-73.12,11/05/20,            66.2,52,0,23.04
3374336,Porto Novo,CV,17.02,-25.06,11/05/20,            80.6,65,40,8.05
1170706,Mastung,PK,29.8,66.84,11/05/20,            47.55,46,0,1.57
3421765,Nanortalik,GL,60.14,-45.24,11/05/20,            30.25,90,100,33.6
2446267,Dakoro,NE,14.51,6.76,11/05/20,            86.05,21,0,9.64
3021221,Dombasle-sur-Meurthe,FR,48.63,6.35,11/05/20,            44.46,81,0,9.17
3370903,Jamestown,SH,-15.94,-5.72,11/05/20,            61.61,85,84,14.83
6620339,Karratha,AU,-20.74,116.85,11/05/20,            76.53,35,0,13.15
1524325,Ekibastuz,KZ,51.67,75.37,11/05/20,            38.84,68,99,12.03
2063036,Port Lincoln,AU,-34.73,135.87,11/05/20,            53.51,65,100,6.76
1054329,Vangaindrano,MG,-23.35,47.6,11/05/20,            73.02,88,51,8.84
3421719,Narsaq,GL,60.92,-46.05,11/05/20,            21.2,41,20,9.17
4031637,Lavrentiya,RU,65.58,-171,11/05/20,            37.17,94,100,23.17
113659,Tabas,IR,33.6,56.92,11/05/20,            64.4,16,0,6.93
6138802,Saint-Michel-des-Saints,CA,46.68,-73.92,11/05/20,            53.01,82,100,9.53
2016977,Serebryanyy Bor,RU,56.8,124.8,11/05/20,            2.68,91,19,2.57
2013279,Vostok,RU,46.49,135.88,11/05/20,            22.03,98,62,5.1
241131,Victoria,SC,-4.62,55.45,11/05/20,            82.4,78,40,9.17
492860,Sindor,RU,62.86,51.89,11/05/20,            37.15,89,82,9.1
5847411,Kahului,US,20.89,-156.47,11/05/20,            78.49,61,20,9.06
4035715,Avarua,CK,-21.21,-159.78,11/05/20,            73.4,78,91,13.87
924206,Phalombe,MW,-15.81,35.65,11/05/20,            78.57,37,0,2.68
2177069,Ballina,AU,-28.87,153.57,11/05/20,            58.32,82,0,5.82
3935624,Macusani,PE,-14.08,-70.43,11/05/20,            53.2,41,79,10.2
1244926,Hambantota,LK,6.12,81.12,11/05/20,            75.2,100,75,2.24
3424607,Tasiilaq,GL,65.61,-37.64,11/05/20,            28.4,74,75,8.05
3421319,Nuuk,GL,64.18,-51.72,11/05/20,            23,85,75,16.11
3372760,Praia da Vitória,PT,38.73,-27.07,11/05/20,            60.46,63,20,20.45
986717,Kruisfontein,ZA,-34,24.73,11/05/20,            66.99,86,100,1.01
2155415,New Norfolk,AU,-42.78,147.06,11/05/20,            50,60,98,5.99
488881,Starobaltachevo,RU,56,55.92,11/05/20,            32.36,96,0,5.86
1267776,Kargil,IN,34.57,76.1,11/05/20,            29.08,83,88,4.38
6170031,Tuktoyaktuk,CA,69.45,-133.04,11/05/20,            6.8,77,75,10.29
2303060,Bibiani,GH,6.46,-2.32,11/05/20,            79.12,73,100,2.01
1853174,Sakaiminato,JP,35.55,133.23,11/05/20,            50,87,75,3.36
556268,Ostrovnoy,RU,68.05,39.51,11/05/20,            36.84,93,100,13.89
3361934,Saldanha,ZA,-33.01,17.94,11/05/20,            62.6,88,100,4.7
217745,Bumba,CD,2.18,22.47,11/05/20,            72.54,95,92,2.64
2012530,Zhigansk,RU,66.77,123.37,11/05/20,            -5.15,91,97,5.86
315498,Heraclea,TR,37.51,34.05,11/05/20,            51.69,74,26,3.91
2629833,Husavik,IS,66.04,-17.34,11/05/20,            48.2,66,40,32.21
2171722,Charters Towers,AU,-20.1,146.27,11/05/20,            70.9,69,0,6.31
5861897,Fairbanks,US,64.84,-147.72,11/05/20,            -8.52,76,75,4.34
5880054,Barrow,US,71.29,-156.79,11/05/20,            21.2,85,90,20.8
2151187,Roma,AU,-26.58,148.78,11/05/20,            56.44,48,0,11.48
2635881,Thurso,GB,58.59,-3.53,11/05/20,            48.2,81,0,4.7
3351380,Caconda,AO,-13.73,15.07,11/05/20,            65.62,74,90,1.36
1729469,Baculin,PH,7.45,126.58,11/05/20,            78.24,76,48,6.78
2119538,Yelizovo,RU,53.19,158.38,11/05/20,            33.8,100,40,8.95
5866583,Saint Paul Harbor,US,57.79,-152.41,11/05/20,            30.2,46,1,3.36
2122104,Petropavlovsk-Kamchatskiy,RU,53.05,158.65,11/05/20,            33.8,100,40,8.95
2013727,Vanavara,RU,60.34,102.28,11/05/20,            14.81,95,100,12.44
3870243,Taltal,CL,-25.4,-70.48,11/05/20,            66.18,54,22,7.14
546105,Nikolskoye,RU,59.7,30.79,11/05/20,            46.11,81,75,22.37
3867427,Mayor Pablo Lagerenza,PY,-19.93,-60.77,11/05/20,            104.04,13,0,5.64
1006984,East London,ZA,-33.02,27.91,11/05/20,            66.2,93,0,6.93
159492,Ifakara,TZ,-8.13,36.68,11/05/20,            78.4,51,0,7.02
3137469,Sørland,NO,67.67,12.69,11/05/20,            44.6,75,75,35.57
548478,Kirillov,RU,59.86,38.38,11/05/20,            41,93,90,15.66
2036892,Hohhot,CN,40.81,111.65,11/05/20,            39.2,29,0,15.66
601084,Alytus,LT,54.4,24.05,11/05/20,            44.6,93,90,13.87
1808770,Hebi,CN,35.9,114.19,11/05/20,            56.98,47,8,4.7
485699,Svetlogorsk,RU,54.94,20.15,11/05/20,            50,93,75,15.66
3585157,La Libertad,SV,13.49,-89.32,11/05/20,            72.99,83,75,2.24
1488903,Turukhansk,RU,65.82,87.98,11/05/20,            -3.14,85,53,5.57
1282256,Hithadhoo,MV,-0.6,73.08,11/05/20,            83.25,71,100,1.81
2729907,Longyearbyen,SJ,78.22,15.64,11/05/20,            39.2,69,20,19.46
3466165,Cidreira,BR,-30.18,-50.21,11/05/20,            69.15,62,0,9.42
2036055,Lishu,CN,43.3,124.33,11/05/20,            48.85,70,100,22.68
601551,Akdepe,TM,42.06,59.38,11/05/20,            41.02,45,0,6.93
3533462,Acapulco de Juárez,MX,16.86,-99.89,11/05/20,            87.8,55,40,8.05
3386213,Touros,BR,-5.2,-35.46,11/05/20,            86,62,40,16.11
3468317,Caetité,BR,-14.07,-42.48,11/05/20,            72.23,83,100,4.25
6089245,Norman Wells,CA,65.28,-126.83,11/05/20,            -9.4,76,75,5.82
5850554,Makakilo City,US,21.35,-158.09,11/05/20,            76.23,94,1,3.36
2396518,Port-Gentil,GA,-0.72,8.78,11/05/20,            80.6,83,20,11.41
3430863,Mar del Plata,AR,-38,-57.56,11/05/20,            73.4,43,40,13.87
3456642,Mozarlândia,BR,-14.74,-50.57,11/05/20,            90.68,40,53,3.02
3416888,Grindavik,IS,63.84,-22.43,11/05/20,            42.8,75,75,49.44
1650434,Bambanglipuro,ID,-7.95,110.28,11/05/20,            78.12,88,100,5.91
2071860,Esperance,AU,-33.87,121.9,11/05/20,            48.2,93,90,5.82
1150338,Tha Chang,TH,9.26,99.19,11/05/20,            78.33,86,7,4.56
4588165,Mt. Pleasant,US,32.79,-79.86,11/05/20,            73.56,73,20,11.41
3836873,San Miguel de Tucumán,AR,-26.82,-65.22,11/05/20,            93.2,21,0,6.93
6255012,Flinders,AU,-34.58,150.86,11/05/20,            54.75,78,84,4
2178753,Kirakira,SB,-10.45,161.92,11/05/20,            78.82,77,100,3.65
2075720,Broome,AU,-17.97,122.23,11/05/20,            82.4,88,79,10.29
6096551,Pangnirtung,CA,66.15,-65.71,11/05/20,            8.6,60,75,4.7
2122389,Ossora,RU,59.24,163.07,11/05/20,            31.03,90,98,8.97
4031574,Provideniya,RU,64.38,-173.3,11/05/20,            36.23,86,96,16.58
2094342,Kavieng,PG,-2.57,150.8,11/05/20,            81.75,74,100,5.23
666146,Stâlpu,RO,45.08,26.72,11/05/20,            46.4,87,75,9.17
468180,Yekaterinovka,RU,52.05,44.35,11/05/20,            40.12,93,33,6.62
5969025,Haines Junction,CA,60.75,-137.51,11/05/20,            -4,70,0,2.24
2070998,Geraldton,AU,-28.77,114.6,11/05/20,            66.2,72,9,9.17
2450173,Taoudenni,ML,22.68,-3.98,11/05/20,            84.42,14,1,6.55
964432,Port Alfred,ZA,-33.59,26.89,11/05/20,            68.49,79,38,6.87
1273098,Devgarh,IN,25.53,73.9,11/05/20,            67.33,46,0,5.61
1490256,Talnakh,RU,69.49,88.4,11/05/20,            -0.4,84,40,6.71
6162949,Terrace,CA,54.52,-128.6,11/05/20,            39.2,93,90,26.4
6185377,Yellowknife,CA,62.46,-114.35,11/05/20,            11.21,85,90,14.99
511416,Perelyub,RU,51.87,50.37,11/05/20,            48.61,62,100,4.32
1106677,Bambous Virieux,MU,-20.34,57.76,11/05/20,            72.73,73,40,6.93
3394326,Muaná,BR,-1.53,-49.22,11/05/20,            89.85,56,100,5.17
741487,Mudanya,TR,40.38,28.88,11/05/20,            59.49,82,75,17.22
3996737,Rodolfo Sánchez Taboada,MX,31.72,-116.57,11/05/20,            89.01,5,43,8.01
5445820,Liberal,US,37.04,-100.92,11/05/20,            71.6,24,1,11.41
2964782,Dingle,IE,52.14,-10.27,11/05/20,            46.4,93,90,3.36
1507390,Dikson,RU,73.51,80.55,11/05/20,            -0.33,91,0,4.43
2132606,Samarai,PG,-10.62,150.67,11/05/20,            79.36,85,42,6.71
218680,Boende,CD,-0.22,20.87,11/05/20,            70.2,98,99,1.05
6171332,Two Hills,CA,53.72,-111.75,11/05/20,            39.2,100,100,10.29
5905393,Bonavista,CA,48.65,-53.11,11/05/20,            35.76,64,56,5.82
141736,Bam,IR,29.11,58.36,11/05/20,            56.12,33,0,2.91
2123814,Leningradskiy,RU,69.38,178.42,11/05/20,            30.92,98,100,17.52
3470137,Belmonte,BR,-15.86,-38.88,11/05/20,            71.6,88,90,5.82
2110227,Butaritari,KI,3.07,172.79,11/05/20,            81.46,80,0,9.82
2411397,Georgetown,SH,-7.93,-14.42,11/05/20,            74.59,83,88,18.23
1267390,Kavaratti,IN,10.57,72.64,11/05/20,            83.39,71,92,3.78
3893629,Coquimbo,CL,-29.95,-71.34,11/05/20,            62.6,67,0,16.11
104515,Makkah al Mukarramah,SA,21.43,39.83,11/05/20,            77.22,56,0,4.14
6148373,Sioux Lookout,CA,50.1,-91.92,11/05/20,            33.8,85,90,2.24
2725123,Arvika,SE,59.66,12.59,11/05/20,            46.31,93,100,3.36
3985168,San Patricio,MX,19.22,-104.7,11/05/20,            86,74,5,8.84
3883457,Lebu,CL,-37.62,-73.65,11/05/20,            55.8,68,0,20.62
2208248,Kaitangata,NZ,-46.28,169.85,11/05/20,            50,95,100,1.99
5973108,Hearst,CA,49.68,-83.67,11/05/20,            33.8,100,92,6.93
3573197,Hamilton,BM,32.29,-64.78,11/05/20,            74.44,57,20,20.8
2014833,Tura,RU,64.28,100.25,11/05/20,            -17.3,88,96,5.61
3347762,Lubango,AO,-14.92,13.49,11/05/20,            65.01,57,0,1.79
6068416,Mayo,CA,63.59,-135.9,11/05/20,            -34.6,73,5,1.9
197745,Garissa,KE,-0.45,39.64,11/05/20,            81.79,63,82,17.98
6167817,Torbay,CA,47.67,-52.73,11/05/20,            35.85,47,20,12.75
3984997,San Quintín,MX,30.48,-115.95,11/05/20,            80.22,34,97,8.55
2206894,Hokitika,NZ,-42.72,170.97,11/05/20,            57.09,91,100,4.36
1715335,Davila,PH,18.47,120.58,11/05/20,            75.2,94,75,2.24
3116224,Monzón,ES,41.91,0.19,11/05/20,            56.55,87,20,12.75
119374,Qeshm,IR,26.96,56.27,11/05/20,            70.7,88,0,4.7
3361142,Springbok,ZA,-29.66,17.89,11/05/20,            53.96,88,90,8.68
2136825,Isangel,VU,-19.55,169.27,11/05/20,            77.36,79,0,5.5
4944903,Nantucket,US,41.28,-70.1,11/05/20,            63.27,77,1,14.99
5128723,Niagara Falls,US,43.09,-79.06,11/05/20,            63.9,48,1,18.34
2138285,Tadine,NC,-21.55,167.88,11/05/20,            74.95,88,2,5.99
3616253,Siuna,NI,13.73,-84.78,11/05/20,            78.22,94,100,5.17
684956,Bethausen,RO,45.83,21.95,11/05/20,            50.61,100,90,5.82
1855540,Naze,JP,28.37,129.48,11/05/20,            75.2,73,75,16.11
3894426,Coyhaique,CL,-45.58,-72.07,11/05/20,            57.2,50,75,9.17
2206939,Bluff,NZ,-46.6,168.33,11/05/20,            46,96,8,1.01
3836669,San Rafael,AR,-34.62,-68.33,11/05/20,            73.51,20,0,11.14
5983720,Iqaluit,CA,63.75,-68.51,11/05/20,            15.8,72,90,17.22
1037125,Montepuez,MZ,-13.13,39,11/05/20,            75.54,68,97,10.16
4156404,Gainesville,US,29.65,-82.32,11/05/20,            79.59,65,20,10.29
2090021,Namatanai,PG,-3.67,152.43,11/05/20,            79.92,80,99,5.7
2108502,Honiara,SB,-9.43,159.95,11/05/20,            75.2,100,40,2.24
5367788,Lompoc,US,34.64,-120.46,11/05/20,            76.26,35,1,3.36
2012349,Krasnyy Chikoy,RU,50.36,108.75,11/05/20,            20.59,92,100,3.65
3359736,Vredendal,ZA,-31.67,18.5,11/05/20,            62.55,85,100,12.48
1529484,Kumul,CN,42.8,93.45,11/05/20,            31.71,70,1,3.89
2287298,Katiola,CI,8.13,-5.1,11/05/20,            84.2,62,40,4.7
4034496,Fare,PF,-16.7,-151.02,11/05/20,            79.9,80,3,18.54
1712224,Guisijan,PH,11.09,122.05,11/05/20,            77.88,77,1,3.98
934479,Grand Gaube,MU,-20.01,57.66,11/05/20,            72,77,1,5.01
6127950,Rossland,CA,49.08,-117.8,11/05/20,            48.99,71,99,4
3892454,Diego de Almagro,CL,-26.37,-70.05,11/05/20,            82.83,15,0,13.87
2062276,Roebourne,AU,-20.78,117.13,11/05/20,            78.06,30,0,9.78
3351014,Camacupa,AO,-12.02,17.48,11/05/20,            68.5,65,0,1.3
2112309,Katsuura,JP,35.13,140.3,11/05/20,            55.26,66,75,10.29
935111,Bulembu,SZ,-25.97,31.13,11/05/20,            69.84,88,0,12.75
5906757,Bow Island,CA,49.87,-111.37,11/05/20,            62.65,42,100,20.8
4092788,Talladega,US,33.44,-86.11,11/05/20,            69.6,52,1,4.21
1643837,Gorontalo,ID,0.54,123.06,11/05/20,            75.2,88,99,2.73
2065594,Mount Isa,AU,-20.73,139.5,11/05/20,            75.2,16,0,18.34
1079048,Ambovombe,MG,-25.17,46.08,11/05/20,            70.45,93,58,2.19
370481,Merowe,SD,18.48,31.82,11/05/20,            74.3,20,0,13.29
3141667,Roald,NO,62.58,6.13,11/05/20,            50.23,93,90,25.28
